PB total
0,012
0,02
0,042
0,07
0,174
0,284
0,458
0,577
0,925
0,009
0,028
0,048
0,097
0,148
0,273
0,41
0,714
0,87
0,012
0,029
0,036
0,081
0,143
0,291
0,44
0,689
0,929
0,007
0,043
0,054
0,099
0,167
0,262
0,506
0,623
0,89
0,011
0,015
0,031
0,111
0,172
0,252
0,512
0,75
0,927
0,01
0,028
0,037
0,079
0,181
0,306
0,466
0,663
0,837
0,014
0,03
0,056
0,086
0,164
0,302
0,505
